fixture,position,token_id,token_text,source,label,post_attn_l00,post_attn_l01,post_attn_l02,post_attn_l03,post_attn_l04,post_attn_l05,post_attn_l06,post_attn_l07,post_attn_l08,post_attn_l09,post_attn_l10,post_attn_l11,post_attn_l12,post_attn_l13,post_attn_l14,post_attn_l15,post_attn_l16,post_attn_l17,post_attn_l18,post_attn_l19,post_attn_l20,post_attn_l21,post_attn_l22,post_attn_l23,post_left_l00,post_left_l01,post_left_l02,post_left_l03,post_left_l04,post_left_l05,post_left_l06,post_left_l07,post_left_l08,post_left_l09,post_left_l10,post_left_l11,post_left_l12,post_left_l13,post_left_l14,post_left_l15,post_left_l16,post_left_l17,post_left_l18,post_left_l19,post_left_l20,post_left_l21,post_left_l22,post_left_l23,pre_attn_l00,pre_attn_l01,pre_attn_l02,pre_attn_l03,pre_attn_l04,pre_attn_l05,pre_attn_l06,pre_attn_l07,pre_attn_l08,pre_attn_l09,pre_attn_l10,pre_attn_l11,pre_attn_l12,pre_attn_l13,pre_attn_l14,pre_attn_l15,pre_attn_l16,pre_attn_l17,pre_attn_l18,pre_attn_l19,pre_attn_l20,pre_attn_l21,pre_attn_l22,pre_attn_l23,pre_left_l00,pre_left_l01,pre_left_l02,pre_left_l03,pre_left_l04,pre_left_l05,pre_left_l06,pre_left_l07,pre_left_l08,pre_left_l09,pre_left_l10,pre_left_l11,pre_left_l12,pre_left_l13,pre_left_l14,pre_left_l15,pre_left_l16,pre_left_l17,pre_left_l18,pre_left_l19,pre_left_l20,pre_left_l21,pre_left_l22,pre_left_l23
multi-source.txt,81,220," ",tool,0,0.047340,0.046103,0.089428,0.027636,0.047723,0.024471,0.047845,0.076235,0.083806,0.029059,0.035787,0.006759,0.040949,0.029108,0.029114,0.050331,0.007893,0.023816,0.041967,0.061802,0.003434,0.001212,0.014870,0.005092,0.008135,0.008873,0.007703,0.009985,0.009292,0.010521,0.009868,0.009600,0.007878,0.010975,0.009776,0.011959,0.010052,0.010175,0.009407,0.009493,0.011803,0.011269,0.010125,0.008840,0.011743,0.011295,0.011711,0.010288,273.590881,76.414627,30.471590,6.001252,3.866961,-2.933669,3.162596,-2.492515,50.383308,-8.928932,-1.618901,-9.423002,3.220262,0.437094,0.960683,-0.994753,-1.574217,-3.410077,-2.099443,-1.655787,-4.332716,-4.787866,5.161745,5.068048,268.832367,74.283897,25.862694,4.311619,1.307398,-4.388003,0.704325,-6.733911,44.505589,-8.283772,-4.506193,-7.671583,0.420948,-2.097331,-2.199640,-4.131848,-3.176552,-5.129273,-4.637357,-5.137718,-3.970330,-4.072471,4.765029,3.957338
multi-source.txt,82,15,"0",tool,0,0.041814,0.060146,0.104030,0.033550,0.042259,0.011594,0.028619,0.022376,0.057201,0.012060,0.023893,0.001866,0.020131,0.014496,0.012043,0.037487,0.005241,0.014687,0.027347,0.045336,0.003196,0.002552,0.006120,0.004907,0.008133,0.008931,0.008222,0.009963,0.009529,0.010530,0.010105,0.010252,0.008382,0.011091,0.009870,0.011854,0.010262,0.010291,0.009468,0.009684,0.011689,0.011325,0.010315,0.009214,0.011565,0.011131,0.011676,0.010173,268.812500,75.995552,28.896311,5.461369,3.778286,-3.614055,2.402851,-3.781955,48.499111,-7.075604,-2.523467,-9.273080,2.156776,-0.010871,-0.059594,-1.433959,-1.848304,-3.759972,-2.039284,-1.852648,-3.934705,-4.345740,3.799904,4.275769,264.656616,73.768394,25.765528,4.169796,1.377950,-4.384641,0.726215,-6.621327,43.997112,-8.179183,-4.538426,-7.642452,0.489009,-2.067246,-2.180678,-4.120839,-3.199073,-5.003507,-4.454762,-4.895983,-3.868182,-4.063988,4.589269,3.945487
multi-source.txt,83,13,".",tool,0,0.087417,0.073874,0.090047,0.030802,0.019157,0.011857,0.028618,0.011037,0.033141,0.006948,0.020215,0.003000,0.011117,0.005255,0.020384,0.029519,0.004806,0.017438,0.013321,0.036028,0.004290,0.001467,0.017349,0.006053,0.008041,0.009050,0.008951,0.009965,0.009701,0.010457,0.010162,0.010234,0.008521,0.011027,0.009830,0.011697,0.010245,0.010204,0.009343,0.009800,0.011614,0.011300,0.010246,0.009294,0.011400,0.010982,0.011517,0.010019,268.166901,81.006851,30.476261,6.973639,3.781079,-2.871668,3.207510,-4.455085,49.117168,-7.113965,-1.713736,-9.065962,2.333984,-0.120767,0.463344,-1.311416,-1.182394,-3.225179,-2.564010,-2.231769,-3.561710,-4.598407,5.151604,4.821315,262.745880,78.830910,25.781498,4.192344,1.285933,-4.353914,0.760712,-6.621002,43.954048,-8.118224,-4.558311,-7.457512,0.649674,-2.043022,-2.156531,-4.059526,-3.024824,-4.852719,-4.421045,-4.849593,-3.921827,-4.088850,4.654665,3.908772
multi-source.txt,84,19,"4",tool,0,0.044740,0.052255,0.032505,0.055229,0.023390,0.012825,0.036032,0.024162,0.076502,0.015877,0.029000,0.001275,0.020403,0.013731,0.023805,0.035010,0.001133,0.005215,0.033290,0.034304,0.006064,0.001046,0.002020,0.005065,0.008408,0.009265,0.009480,0.010048,0.009703,0.010280,0.010050,0.010007,0.008261,0.010921,0.009746,0.011600,0.010091,0.009960,0.009334,0.009668,0.011437,0.011299,0.010125,0.009502,0.011201,0.010790,0.011532,0.009923,259.435394,83.914558,27.019732,5.142553,3.281430,-3.542444,2.609735,-4.665465,48.494202,-5.036861,-2.017545,-6.751068,2.727898,0.134930,0.711903,-1.781603,-2.829296,-4.223678,-1.706928,-2.071754,-3.379901,-4.449807,3.932059,4.335383,254.855194,81.604813,25.639805,4.211236,1.494559,-4.243027,0.816757,-6.408072,42.963848,-7.652441,-4.533061,-7.164008,0.898870,-1.619736,-2.010647,-3.908031,-2.779746,-4.772158,-4.101747,-4.502838,-3.564417,-3.802938,4.608857,4.004575
multi-source.txt,85,8756," miles",tool,0,0.105548,0.127600,0.067020,0.036741,0.029050,0.013755,0.044666,0.035245,0.095003,0.019414,0.055808,0.002836,0.039049,0.029543,0.028930,0.075873,0.004342,0.012992,0.035618,0.039923,0.007333,0.005664,0.004244,0.004400,0.008214,0.009090,0.009459,0.010348,0.009776,0.010182,0.010032,0.010199,0.008685,0.010938,0.009740,0.011527,0.010144,0.009828,0.009333,0.009463,0.011172,0.011055,0.010151,0.009421,0.011034,0.010625,0.011334,0.009831,266.611603,80.530479,28.746607,5.732670,3.687910,-3.491399,2.758686,-3.366081,49.939461,-6.377343,-1.139457,-7.422250,3.825590,1.400528,1.210144,-0.361620,-1.372935,-3.570424,-1.518469,-1.649119,-3.298101,-3.376288,3.968294,4.439140,261.193665,77.923073,26.191044,4.100765,1.874564,-4.213510,0.955853,-6.047401,44.441372,-7.102317,-4.230625,-6.749156,1.313872,-1.143897,-1.696090,-3.754251,-2.459252,-4.676555,-3.842282,-4.549903,-3.473094,-3.854846,4.207011,3.723608
multi-source.txt,86,3123," away",tool,0,0.136192,0.026765,0.019543,0.011452,0.012874,0.003411,0.022247,0.011794,0.070036,0.005466,0.030527,0.000749,0.010659,0.015469,0.025613,0.090950,0.005273,0.006178,0.015591,0.027033,0.004895,0.005503,0.005667,0.006084,0.008610,0.010216,0.009655,0.010768,0.010121,0.010130,0.010202,0.010471,0.009024,0.010893,0.009937,0.011426,0.010457,0.009764,0.009510,0.009409,0.011392,0.010994,0.010046,0.009248,0.010505,0.010526,0.011064,0.009606,278.204681,54.834515,25.688017,4.114199,2.642310,-3.967045,1.897887,-5.327657,110.902306,-6.558880,-1.668681,-8.871121,3.370092,0.611398,1.259088,0.101642,-1.192149,-4.035436,-1.666132,-1.991666,-3.669510,-3.360475,3.933156,4.261158,272.294952,54.322468,24.403372,3.790474,1.597522,-3.880704,0.791769,-5.685627,108.079338,-6.855887,-3.602875,-7.054616,2.174236,-0.624879,-1.273199,-3.381258,-2.656288,-4.838742,-3.838654,-4.938173,-3.613989,-3.979399,3.751613,3.217409
multi-source.txt,87,13,".",tool,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
identical-content.txt,0,2610,"You",system,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
identical-content.txt,1,525," are",system,0,0.097991,0.109507,0.105800,0.038247,0.026617,0.037609,0.019843,0.016706,0.056762,0.009936,0.015856,0.016488,0.032993,0.008455,0.024013,0.020917,0.005166,0.020182,0.018205,0.031754,0.029483,0.017751,0.170474,0.166005,0.101214,0.195121,0.129575,0.664997,0.561348,0.613927,0.614290,0.687745,0.412161,0.802784,0.539790,0.820239,0.555400,0.763363,0.478927,0.587271,0.942710,0.790278,0.699561,0.534289,0.705894,0.800385,0.382745,0.176715,268.890228,60.511955,31.785034,5.360670,2.875376,-2.899913,1.643164,-4.524265,69.060249,-5.792156,-3.302910,-5.231580,1.494911,-1.155410,-0.559280,-2.836247,-2.125471,-3.964973,-2.902339,-2.745934,-1.927470,-1.886197,9.584908,7.746105,268.667786,60.998177,31.959379,10.734827,7.159475,0.992084,6.108516,0.961766,73.362267,1.288193,1.607566,2.806132,5.655229,4.866969,3.232223,1.740841,5.944175,1.113331,1.869627,1.241802,2.023957,2.308886,10.540529,7.382355
identical-content.txt,2,264," a",system,0,0.073858,0.101333,0.103845,0.022125,0.021932,0.027910,0.020468,0.019595,0.047394,0.010369,0.022046,0.016532,0.025328,0.009651,0.035364,0.024255,0.005200,0.037511,0.020772,0.034123,0.016135,0.015175,0.126121,0.116789,0.070946,0.126627,0.091840,0.340183,0.275087,0.311267,0.298591,0.340761,0.214919,0.397341,0.263761,0.412674,0.280337,0.378727,0.236058,0.286337,0.472169,0.394155,0.352189,0.277282,0.362773,0.402026,0.261649,0.153285,265.713715,60.359734,32.469284,5.345289,2.667022,-3.116752,1.554985,-4.411734,68.341324,-7.011610,-3.120284,-7.409949,1.426951,-1.313618,-0.204972,-2.716386,-2.608662,-3.535755,-3.112279,-3.144941,-2.612431,-1.922546,9.711855,7.697150,265.366180,60.401745,32.284843,7.956933,4.933340,-1.008998,3.835177,-1.848069,70.703178,-2.244045,-0.917640,-1.218333,3.505266,1.834568,1.320911,-0.594489,1.976264,-1.418191,-0.557970,-0.847781,0.070728,0.261102,10.346429,7.780818
identical-content.txt,3,22798," banking",system,0,0.066660,0.083591,0.042933,0.025294,0.045943,0.022187,0.020394,0.007515,0.025475,0.010075,0.028946,0.004926,0.029218,0.016623,0.022578,0.028083,0.003550,0.010769,0.018007,0.017934,0.021931,0.021620,0.007140,0.023771,0.055525,0.099378,0.079850,0.226803,0.182632,0.206488,0.192372,0.227681,0.144678,0.264463,0.173269,0.273696,0.186449,0.251716,0.163230,0.192410,0.315457,0.271494,0.238517,0.186274,0.242353,0.270524,0.205718,0.127971,266.454926,60.914928,30.541048,4.847689,3.738250,-2.857566,1.872554,-4.729539,66.731689,-6.554387,-2.351457,-7.037324,1.878281,-0.028805,-0.617814,-2.553996,-1.712011,-4.230681,-3.196489,-3.315513,-3.021900,-3.090277,5.766286,5.060356,266.474854,61.457596,32.209835,7.074956,4.197159,-1.705462,3.056324,-2.718654,67.760521,-3.865859,-1.713207,-3.037051,2.731876,0.817679,0.810621,-1.395016,0.453046,-2.207196,-1.566981,-1.822187,-0.848191,-0.430856,10.178155,7.788970
identical-content.txt,4,17847," assistant",system,0,0.078836,0.060035,0.027343,0.023458,0.039008,0.042040,0.071356,0.030469,0.051555,0.043630,0.060845,0.051261,0.065684,0.028884,0.103635,0.061083,0.003158,0.020199,0.021485,0.039043,0.024288,0.011594,0.008324,0.020655,0.046429,0.079889,0.056691,0.170319,0.141884,0.153212,0.140656,0.168560,0.106202,0.197198,0.132026,0.203627,0.139562,0.189193,0.122965,0.148493,0.235430,0.201505,0.181475,0.142235,0.183926,0.207361,0.147735,0.091830,266.359924,61.772858,30.335751,5.135166,3.713647,-2.096556,3.348947,-3.288370,56.855312,-6.688601,-1.344563,-6.406232,2.770974,0.373191,1.047396,-1.590813,-2.804824,-3.621785,-3.030941,-2.730642,-2.674191,-3.015368,6.224737,5.303767,265.570068,62.236618,31.686441,6.425099,3.992970,-2.046510,2.668401,-3.347548,56.721333,-4.505026,-2.021450,-3.986018,2.390751,0.524119,0.337003,-1.869262,-0.188878,-2.867715,-2.207947,-2.481041,-1.446757,-1.125027,8.868347,6.862875
identical-content.txt,5,13,".",system,0,0.130809,0.118551,0.218027,0.037854,0.047864,0.052137,0.056074,0.041194,0.075762,0.030315,0.060894,0.049159,0.055665,0.042431,0.069674,0.070307,0.004983,0.016733,0.018846,0.037614,0.068097,0.025805,0.165318,0.195747,0.045375,0.065050,0.040880,0.134601,0.117317,0.125790,0.119565,0.137044,0.086630,0.163839,0.113502,0.169706,0.117104,0.153869,0.115936,0.125345,0.187284,0.161857,0.146795,0.116483,0.152503,0.167572,0.113957,0.072878,265.574768,65.547577,34.231098,6.812636,3.965831,-2.134831,3.242662,-3.236336,45.130146,-5.253965,-1.948588,-7.064527,2.631079,0.760131,0.579858,-1.451558,-1.861738,-3.666156,-2.620951,-2.377347,-1.372138,-1.623186,10.005709,8.335772,264.220886,64.549721,31.751631,6.206881,3.790864,-2.119551,2.736074,-3.451967,44.187641,-4.960768,-1.994565,-4.325637,2.375834,0.497289,0.405160,-1.859540,-0.635598,-3.162467,-2.477290,-2.763623,-1.781698,-1.559759,8.390366,6.484404
identical-content.txt,6,8278," Only",system,0,0.049179,0.053840,0.039383,0.037575,0.027971,0.026028,0.030805,0.023312,0.065551,0.012787,0.032690,0.018090,0.025634,0.016718,0.021269,0.028316,0.005834,0.013816,0.014016,0.034514,0.016504,0.008381,0.023862,0.044205,0.051278,0.063914,0.062412,0.115286,0.101762,0.110386,0.104348,0.117625,0.077367,0.139712,0.101989,0.149471,0.102365,0.132827,0.105044,0.111456,0.155517,0.134401,0.122812,0.099008,0.136523,0.142839,0.118714,0.089419,265.532043,65.269310,31.275620,5.325132,3.442147,-3.014794,2.162407,-4.407529,39.337872,-5.920170,-2.896007,-6.396847,1.459964,-1.074955,-1.053202,-2.521486,-3.137593,-4.543659,-3.829670,-3.722112,-3.408843,-3.242808,7.744819,6.754553,264.945190,65.560608,32.068558,6.260375,3.523519,-2.206374,2.701494,-3.594699,39.143730,-4.955732,-2.218100,-4.733498,2.242490,0.432233,0.266718,-1.942245,-0.864637,-3.385216,-2.748429,-2.965019,-1.796264,-1.609035,8.633928,6.760716
identical-content.txt,7,1160," act",system,0,0.046421,0.058390,0.051838,0.029555,0.043101,0.026593,0.025030,0.018407,0.038989,0.018858,0.039349,0.004664,0.039844,0.021343,0.031604,0.038122,0.008142,0.020610,0.019936,0.027309,0.019714,0.007489,0.005429,0.013560,0.044325,0.054177,0.051659,0.100640,0.087326,0.094527,0.089580,0.100665,0.069111,0.119700,0.089345,0.129271,0.086950,0.114514,0.089621,0.093194,0.132006,0.112352,0.102358,0.084764,0.115444,0.121272,0.101818,0.078353,266.178009,66.398720,30.781277,4.674807,3.496292,-2.978510,2.012018,-4.595769,30.758455,-6.785952,-3.039209,-7.956964,1.669508,-1.018160,-0.657591,-2.467068,-0.997570,-4.100010,-3.269185,-3.242928,-2.807878,-3.627851,5.401742,4.731065,265.706055,66.555878,31.357428,6.070670,3.219837,-2.440420,2.476365,-3.906378,30.759466,-5.269429,-2.623651,-5.069358,1.936828,0.034922,-0.114428,-2.178506,-1.220575,-3.602838,-3.043418,-3.238714,-2.072290,-1.906751,8.180165,6.546649
identical-content.txt,8,389," on",system,0,0.053506,0.060846,0.040000,0.021245,0.034231,0.031658,0.028249,0.030642,0.031604,0.010767,0.035642,0.002733,0.028269,0.016616,0.018965,0.025233,0.007774,0.019368,0.019538,0.026245,0.014536,0.005364,0.009379,0.022505,0.039222,0.047874,0.044541,0.087931,0.077452,0.082051,0.076007,0.085688,0.058390,0.104481,0.078231,0.112587,0.075742,0.100162,0.077707,0.080403,0.115456,0.097882,0.088935,0.073969,0.101030,0.105735,0.084918,0.065585,266.786682,66.171638,30.657162,4.745999,2.998541,-2.965472,1.995061,-4.452993,25.970942,-7.903341,-3.139744,-8.480105,1.188336,-1.880673,-1.367448,-3.076184,-1.392132,-4.549212,-3.477566,-3.839425,-3.604931,-3.357465,6.346447,5.768652,265.791168,65.640045,30.952576,5.822170,3.061476,-2.638645,2.274845,-4.233807,26.181908,-5.597671,-2.942652,-5.459791,1.743740,-0.207337,-0.331975,-2.314090,-1.201814,-3.780497,-3.179772,-3.365876,-2.316932,-2.221228,7.672493,6.118604
identical-content.txt,9,7388," requests",system,0,0.057863,0.064160,0.046225,0.037875,0.047045,0.040102,0.056871,0.025036,0.041786,0.013636,0.045847,0.019114,0.037728,0.008100,0.041632,0.035366,0.006908,0.014010,0.026261,0.037217,0.009743,0.006086,0.012290,0.014769,0.035845,0.043393,0.038440,0.077755,0.070383,0.073048,0.068097,0.077659,0.049706,0.092096,0.070672,0.099299,0.065940,0.088425,0.067577,0.069301,0.102368,0.084909,0.077653,0.064309,0.090184,0.092760,0.074708,0.058059,266.731110,66.387009,30.972361,5.730400,3.427863,-2.374175,3.087214,-3.679405,27.985142,-7.379496,-2.472949,-8.252388,1.545095,-1.519352,-0.270001,-2.446372,-1.440831,-4.458850,-3.576223,-3.674953,-3.530640,-3.613515,5.733911,4.797477,266.090698,66.132843,30.776993,5.671349,2.943948,-2.769310,2.092069,-4.424059,27.061523,-6.033383,-3.265883,-5.915106,1.508130,-0.499273,-0.590426,-2.455343,-1.193924,-3.901629,-3.262907,-3.594939,-2.562756,-2.364198,7.322889,5.863832
identical-content.txt,10,504," from",system,0,0.066337,0.041529,0.046124,0.019248,0.021081,0.014631,0.023729,0.023284,0.037336,0.010954,0.018762,0.005991,0.014282,0.005386,0.012703,0.019883,0.003355,0.016878,0.018803,0.020048,0.012800,0.017826,0.065974,0.084074,0.033766,0.041712,0.034849,0.071097,0.064201,0.066652,0.063656,0.068972,0.044513,0.081920,0.064324,0.090155,0.058818,0.078545,0.061659,0.062187,0.092159,0.076162,0.071379,0.059094,0.079824,0.082150,0.066657,0.051560,266.846558,63.215885,30.476496,5.004726,2.726543,-3.280735,1.942802,-4.404380,31.333080,-6.837873,-3.614395,-7.708123,0.391488,-2.949613,-1.879002,-3.485859,-2.153558,-4.348510,-3.926969,-4.606776,-3.742599,-2.177855,8.141420,7.015242,265.627014,62.977474,30.435579,5.620387,2.895900,-2.775254,2.076903,-4.471711,31.101456,-6.313762,-3.383128,-6.331896,1.392532,-0.707614,-0.656797,-2.550128,-1.225264,-4.033421,-3.404112,-3.783412,-2.724009,-2.490395,6.972568,5.659668
identical-content.txt,11,279," the",system,0,0.049973,0.048518,0.085152,0.008413,0.006477,0.008338,0.013723,0.003804,0.008524,0.002290,0.005493,0.002165,0.004700,0.001708,0.004613,0.008060,0.001863,0.008605,0.003659,0.004874,0.007929,0.012485,0.035064,0.049934,0.032857,0.037551,0.031361,0.063686,0.057194,0.058831,0.056893,0.062566,0.039655,0.072310,0.056603,0.080591,0.050712,0.068888,0.053938,0.054852,0.083271,0.068260,0.065417,0.053459,0.072682,0.076094,0.066864,0.053732,263.208160,62.514694,32.903130,5.203430,1.965358,-3.674559,1.811182,-5.539165,27.355501,-7.605764,-5.113877,-8.265654,-0.640051,-2.865991,-2.517523,-4.152960,-2.756615,-4.753993,-5.287259,-5.272193,-3.388535,-2.184429,7.800801,6.744120,262.437714,61.855991,30.795506,5.516532,2.800117,-2.858173,1.983291,-4.654250,27.861572,-6.457764,-3.598322,-6.560383,1.141611,-1.012037,-0.946514,-2.792563,-1.210196,-4.110193,-3.588162,-4.159764,-2.911588,-2.497769,7.133991,5.960204
identical-content.txt,12,1196," user",system,0,0.054601,0.040441,0.017592,0.012705,0.034726,0.044808,0.063317,0.013510,0.046311,0.015848,0.035246,0.027232,0.014704,0.003267,0.019108,0.020229,0.004243,0.007012,0.006828,0.011429,0.017625,0.007601,0.005471,0.012046,0.030904,0.033803,0.031227,0.056392,0.050935,0.051875,0.050220,0.055689,0.033236,0.063303,0.048911,0.070896,0.042526,0.059539,0.046926,0.047094,0.074464,0.061112,0.058243,0.046396,0.064573,0.068043,0.060994,0.050006,262.325287,63.759487,30.558792,5.080791,3.020064,-2.248804,3.381592,-4.011806,27.421585,-5.590910,-2.402341,-5.326186,1.172975,-1.641985,-0.782699,-2.485857,-2.439051,-4.649867,-3.693321,-3.845274,-2.826419,-2.969943,5.535624,5.119828,261.848114,63.298908,30.897316,5.473689,2.652519,-2.954156,1.867118,-4.917498,25.954355,-6.713793,-3.924118,-6.796063,0.856572,-1.287289,-1.263667,-3.063988,-1.396279,-4.326018,-3.906402,-4.554592,-2.980910,-2.470607,7.127964,5.840326
identical-content.txt,13,13,".",system,0,0.097137,0.070779,0.124235,0.035661,0.031732,0.034543,0.044643,0.030402,0.058538,0.015492,0.027334,0.003252,0.040507,0.021653,0.023622,0.026631,0.002920,0.017084,0.018624,0.019666,0.019078,0.010645,0.079062,0.072085,0.030054,0.030225,0.026387,0.050617,0.048087,0.049280,0.049075,0.050185,0.030959,0.056463,0.044802,0.064893,0.037086,0.051208,0.041463,0.041399,0.066980,0.054539,0.052364,0.040775,0.058518,0.061664,0.053941,0.044626,260.991943,66.306915,34.226788,7.364314,3.669713,-2.471091,3.064043,-3.781494,14.570271,-5.373752,-3.100292,-7.378113,2.264115,-0.213206,-0.603917,-2.083945,-3.325917,-3.550631,-2.772291,-2.956649,-2.763932,-2.580861,8.793889,7.137598,259.766144,64.940842,31.330729,5.365857,2.647725,-2.952352,1.938570,-5.064137,11.946895,-6.721594,-3.990749,-6.612194,0.684781,-1.389655,-1.449124,-3.227800,-1.445466,-4.472345,-4.028165,-4.769837,-3.064130,-2.549538,6.933149,5.628834
identical-content.txt,14,5501,"Please",user,1,0.083561,0.062162,0.059243,0.042348,0.049270,0.031858,0.034822,0.036202,0.062903,0.010638,0.017788,0.004000,0.030663,0.025124,0.029244,0.022083,0.004841,0.025411,0.023648,0.029032,0.004886,0.005484,0.002494,0.007104,0.032675,0.028936,0.029394,0.047049,0.045649,0.045671,0.046144,0.046682,0.029931,0.050581,0.040623,0.057638,0.033847,0.045533,0.036847,0.036550,0.060505,0.050412,0.047892,0.037021,0.053091,0.056771,0.052721,0.043735,262.239716,67.337448,32.131119,5.943850,3.667480,-2.699674,2.506650,-3.789765,4.721259,-6.012434,-3.961068,-6.629594,2.037606,-0.073007,-0.480123,-2.713897,-2.554029,-3.599693,-2.821616,-3.182125,-3.968929,-4.755686,4.728439,3.982608,261.044006,66.769882,31.290922,5.496542,2.606909,-2.953926,1.919158,-5.143267,2.529754,-6.740402,-4.144533,-6.665379,0.646235,-1.391973,-1.589216,-3.319789,-1.619584,-4.543564,-4.038601,-4.813186,-3.108316,-2.654263,6.803109,5.424257
identical-content.txt,15,3624," send",user,0,0.032539,0.073821,0.081544,0.050192,0.028149,0.023793,0.027811,0.033487,0.039403,0.026718,0.022212,0.009763,0.029543,0.017246,0.018963,0.024901,0.011868,0.022261,0.033696,0.036230,0.012036,0.007608,0.005918,0.013683,0.033523,0.027365,0.028400,0.044902,0.044510,0.042563,0.042958,0.044059,0.029036,0.045507,0.037149,0.051477,0.031049,0.041014,0.033485,0.032048,0.053591,0.046555,0.044205,0.035210,0.047874,0.052192,0.046921,0.038914,261.010406,67.119568,32.127399,6.160763,3.200332,-2.616467,2.158494,-3.568182,0.310125,-5.429880,-3.199712,-6.289174,1.926109,-0.682757,-0.943477,-2.736275,-0.336094,-3.329335,-2.333040,-3.108364,-3.128986,-3.293863,5.544368,4.568309,260.760010,66.267960,31.047586,5.479724,2.440500,-3.056508,1.771656,-5.321696,-1.782172,-6.707211,-4.464425,-6.681503,0.544640,-1.462113,-1.738118,-3.417630,-1.603437,-4.540114,-4.047576,-4.916288,-3.270267,-2.848845,6.658439,5.271289
